"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 18:44:51 GMT 2025","Thu Aug 07 18:44:51 GMT 2025","309","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Thu Aug 07 18:44:45 GMT 2025","Thu Aug 07 18:44:45 GMT 2025","544","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Thu Aug 07 18:44:41 GMT 2025","Thu Aug 07 18:44:44 GMT 2025","2650","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Thu Aug 07 18:44:48 GMT 2025","Thu Aug 07 18:44:56 GMT 2025","7952","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Thu Aug 07 18:42:15 GMT 2025","Thu Aug 07 18:43:08 GMT 2025","52945","Surefire suite","chrome","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Thu Aug 07 18:44:46 GMT 2025","Thu Aug 07 18:44:46 GMT 2025","535","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Thu Aug 07 18:44:39 GMT 2025","Thu Aug 07 18:44:59 GMT 2025","19265","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Aug 07 18:44:45 GMT 2025","Thu Aug 07 18:45:02 GMT 2025","17026","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Thu Aug 07 18:43:24 GMT 2025","Thu Aug 07 18:44:42 GMT 2025","78059","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Thu Aug 07 18:43:44 GMT 2025","Thu Aug 07 18:44:50 GMT 2025","66618","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Thu Aug 07 18:44:19 GMT 2025","Thu Aug 07 18:44:23 GMT 2025","4808","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Thu Aug 07 18:43:24 GMT 2025","Thu Aug 07 18:44:48 GMT 2025","83753","UI tests","firefox","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Thu Aug 07 18:44:41 GMT 2025","Thu Aug 07 18:44:48 GMT 2025","6520","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
