"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 06 22:56:39 GMT 2025","Wed Aug 06 22:56:42 GMT 2025","2286","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Wed Aug 06 22:57:43 GMT 2025","Wed Aug 06 22:57:56 GMT 2025","12588","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Wed Aug 06 22:56:32 GMT 2025","Wed Aug 06 22:57:42 GMT 2025","70691","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Wed Aug 06 22:56:49 GMT 2025","Wed Aug 06 22:56:49 GMT 2025","98","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Wed Aug 06 22:56:45 GMT 2025","Wed Aug 06 22:56:49 GMT 2025","4663","API tests","API tests","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Wed Aug 06 22:56:42 GMT 2025","Wed Aug 06 22:56:46 GMT 2025","3860","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Aug 06 22:56:46 GMT 2025","Wed Aug 06 22:56:54 GMT 2025","8036","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Wed Aug 06 22:56:37 GMT 2025","Wed Aug 06 22:56:41 GMT 2025","4543","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Wed Aug 06 22:56:50 GMT 2025","Wed Aug 06 22:56:51 GMT 2025","531","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Wed Aug 06 22:54:29 GMT 2025","Wed Aug 06 22:55:22 GMT 2025","53706","Surefire suite","chrome","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
